"","datetime","date","precip.mm","duration.hrs","max_5.mmhr","max_10.mmhr","max_15.mmhr","max_30.mmhr","max_60.mmhr","energy.mjha","ei30.mjmmhahr","not.baseflow.cutoff"
"757",2008-06-27 15:30:00,2008-06-27,4.6,1.5,5.426,5.426,5.426,4.654,4.003,0.618,2.878,FALSE
"758",2008-06-28 13:00:00,2008-06-28,0.15,0.5,0.499,0.379,0.339,0.294,0.15,0.011,0.003,FALSE
"759",2008-06-28 20:00:00,2008-06-28,1.04,1.25,1.567,1.495,1.47,1.017,1.006,0.101,0.103,FALSE
"760",2008-06-29 03:45:00,2008-06-29,0.02,0.25,0.162,0.108,0.09,0.04,0.02,0.001,0,FALSE
"761",2008-06-29 14:30:00,2008-06-29,0.14,0.5,0.563,0.51,0.492,0.282,0.14,0.012,0.003,FALSE
"762",2008-06-30 12:30:00,2008-06-30,0.53,9,1.699,1.478,1.404,0.704,0.354,0.047,0.033,FALSE
"763",2008-07-01 16:15:00,2008-07-01,0.12,0.5,0.432,0.348,0.321,0.246,0.12,0.009,0.002,FALSE
"764",2008-07-04 04:30:00,2008-07-04,1.41,2,1.866,1.866,1.866,1.32,0.866,0.138,0.182,FALSE
"765",2008-07-04 15:45:00,2008-07-04,2.84,17.5,1.49,1.49,1.49,1.25,0.911,0.266,0.332,FALSE
"766",2008-07-06 10:30:00,2008-07-06,21.08,6,38.923,38.923,38.923,33.139,17.16,5.085,168.516,TRUE
"767",2008-07-07 01:30:00,2008-07-07,0.1,0.5,0.64,0.352,0.256,0.192,0.1,0.004,0.001,FALSE
"768",2008-07-07 20:30:00,2008-07-07,0.02,0.25,0.192,0.12,0.096,0.04,0.02,0.001,0,FALSE
"769",2008-07-09 06:30:00,2008-07-09,10.13,18,23.514,23.514,23.514,19.547,9.886,2.441,47.722,TRUE
"770",2008-07-10 20:30:00,2008-07-10,0.23,4.25,0.471,0.291,0.231,0.169,0.109,0.016,0.003,FALSE
"771",2008-07-11 08:15:00,2008-07-11,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"772",2008-07-11 21:00:00,2008-07-11,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"773",2008-07-12 14:45:00,2008-07-12,0.19,0.5,0.761,0.612,0.562,0.381,0.19,0.014,0.006,FALSE
"774",2008-07-12 23:00:00,2008-07-12,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"775",2008-07-13 16:30:00,2008-07-13,24.87,14,10.692,10.692,10.692,10.08,7.783,3.836,38.667,TRUE
"776",2008-07-14 20:15:00,2008-07-14,0.13,4.5,0.208,0.142,0.12,0.086,0.074,0.009,0.001,FALSE
"777",2008-07-19 02:45:00,2008-07-19,10.44,2.25,54.543,32.471,25.114,12.696,6.487,1.244,15.793,FALSE
"778",2008-07-20 20:00:00,2008-07-20,2.76,3.75,4.984,4.984,4.984,2.759,1.646,0.312,0.861,FALSE
"779",2008-07-22 21:45:00,2008-07-22,3.54,3.75,5.517,5.517,5.517,2.814,2.661,0.487,1.371,FALSE
"780",2008-07-23 11:30:00,2008-07-23,30.02,14,34.349,34.349,34.349,21.58,15.211,6.064,130.851,TRUE
"781",2008-07-27 11:00:00,2008-07-27,1.29,4.5,1.983,1.983,1.983,1.049,0.582,0.133,0.139,FALSE
"782",2008-07-29 01:15:00,2008-07-29,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"783",2008-07-30 16:00:00,2008-07-30,1.19,6.25,6.926,4.966,4.313,2.163,1.088,0.104,0.225,FALSE
"784",2008-08-02 03:30:00,2008-08-02,3.31,4.75,4.216,4.216,4.216,3.052,2.734,0.39,1.191,FALSE
"785",2008-08-02 15:00:00,2008-08-02,9.25,3.5,38.607,29.475,26.431,18.1,9.108,1.757,31.809,TRUE
"786",2008-08-05 12:45:00,2008-08-05,0.06,2,0.176,0.116,0.096,0.054,0.033,0.004,0,FALSE
"787",2008-08-07 15:15:00,2008-08-07,0.04,2.75,0.179,0.102,0.076,0.039,0.021,0.002,0,FALSE
"788",2008-08-13 15:45:00,2008-08-13,4.24,2.75,7.408,7.408,7.408,6.038,3.737,0.625,3.772,FALSE
"789",2008-08-14 13:00:00,2008-08-14,0.65,4.5,1.824,1.824,1.824,1.132,0.574,0.066,0.075,FALSE
"790",2008-08-15 13:30:00,2008-08-15,0.02,0.25,0.128,0.08,0.064,0.04,0.02,0.001,0,FALSE
"791",2008-08-25 09:30:00,2008-08-25,0.53,0.5,1.344,1.287,1.268,1.055,0.53,0.051,0.054,FALSE
"792",2008-08-27 17:30:00,2008-08-27,39.56,48,23.193,23.193,23.193,18.618,15.886,7.108,132.327,TRUE
"793",2008-08-30 18:00:00,2008-08-30,1.09,14.5,2.411,1.792,1.586,0.936,0.471,0.087,0.081,FALSE
"794",2008-08-31 20:00:00,2008-08-31,0.22,2,0.475,0.295,0.235,0.154,0.14,0.016,0.002,FALSE
"795",2008-09-04 03:45:00,2008-09-04,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0,FALSE
"796",2008-09-05 19:15:00,2008-09-05,52.3,20.75,16.345,16.345,16.345,13.38,9.939,8.715,116.613,TRUE
"797",2008-09-07 19:30:00,2008-09-07,0.12,1.5,0.26,0.17,0.14,0.136,0.098,0.008,0.001,FALSE
"798",2008-09-09 08:15:00,2008-09-09,7.91,5,17.254,16.721,16.544,15.029,7.521,1.717,25.803,TRUE
"799",2008-09-09 21:15:00,2008-09-09,0.22,0.75,1.154,0.906,0.824,0.431,0.22,0.016,0.007,FALSE
"800",2008-09-12 12:15:00,2008-09-12,37.1,11,24.978,24.978,24.978,18.63,15.251,7.543,140.53,TRUE
"801",2008-09-13 19:45:00,2008-09-13,0.74,2,0.76,0.544,0.544,0.459,0.426,0.061,0.028,FALSE
"802",2008-09-15 21:15:00,2008-09-15,0.95,8.5,1.279,1.04,1.04,0.76,0.553,0.079,0.06,FALSE
"803",2008-09-25 15:00:00,2008-09-25,9.07,7.5,6.754,6.754,6.754,5.982,4.741,1.149,6.872,TRUE
"804",2008-09-26 05:15:00,2008-09-26,1.49,0.5,3.218,3.065,3.013,2.98,1.49,0.183,0.545,FALSE
"805",2008-09-26 20:15:00,2008-09-26,152.16,29.75,58.368,58.368,58.368,54.933,40.962,36.628,2012.078,TRUE
"806",2008-09-28 08:15:00,2008-09-28,0.68,4.75,1.381,1.381,1.381,0.727,0.4,0.061,0.044,TRUE
"807",2008-09-28 20:45:00,2008-09-28,0.09,1,0.204,0.12,0.114,0.093,0.091,0.006,0.001,TRUE
"808",2008-09-30 17:30:00,2008-09-30,15.94,3,45.306,44.686,44.479,26.98,14.759,3.848,103.823,TRUE
"809",2008-10-01 14:45:00,2008-10-01,1.05,7,0.832,0.832,0.832,0.798,0.656,0.095,0.076,FALSE
"810",2008-10-08 19:00:00,2008-10-08,0.56,3.75,0.545,0.545,0.545,0.541,0.29,0.047,0.026,FALSE
"811",2008-10-11 00:30:00,2008-10-11,0.22,0.75,0.4,0.34,0.333,0.327,0.22,0.018,0.006,FALSE
"812",2008-10-12 02:30:00,2008-10-12,0.04,0.25,0.258,0.198,0.178,0.08,0.04,0.003,0,FALSE
"813",2008-10-14 02:45:00,2008-10-14,0.08,0.25,0.64,0.4,0.32,0.16,0.08,0.003,0.001,FALSE
"814",2008-10-15 23:45:00,2008-10-15,0.04,0,0.48,0.24,0.16,0.08,0.04,0,0,FALSE
"815",2008-10-16 10:45:00,2008-10-16,1.48,4.5,1.742,1.742,1.742,1.351,0.837,0.134,0.181,FALSE
"816",2008-10-24 23:00:00,2008-10-24,36.71,19.75,38.572,38.572,38.572,34.633,22.542,7.652,265.003,TRUE
"817",2008-10-27 12:00:00,2008-10-27,14.3,22.25,3.101,3.101,3.101,2.457,1.847,1.393,3.422,TRUE
"871",2009-04-03 00:00:00,2009-04-03,29.15,16,11.86,11.86,11.86,11.445,10.03,5.016,57.408,TRUE
"872",2009-04-05 21:30:00,2009-04-05,3.9,16.5,3.196,3.196,3.196,2.953,1.556,0.398,1.175,FALSE
"873",2009-04-10 18:00:00,2009-04-10,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"874",2009-04-11 02:45:00,2009-04-11,22.25,10,5.719,5.719,5.719,5.172,4.731,2.963,15.324,TRUE
"875",2009-04-13 18:00:00,2009-04-13,12.53,14.25,6.524,6.524,6.524,4.88,3.364,1.596,7.788,TRUE
"876",2009-04-14 19:00:00,2009-04-14,39.65,26,14.005,14.005,14.005,13.83,9.165,5.572,77.055,TRUE
"877",2009-04-19 17:15:00,2009-04-19,31.28,32.75,8.902,8.902,8.902,7.303,6.368,4.436,32.392,TRUE
"878",2009-04-21 16:45:00,2009-04-21,1.9,8.5,2.045,2.045,2.045,1.88,1.137,0.192,0.36,TRUE
"879",2009-04-22 09:45:00,2009-04-22,1.4,7.5,1.563,1.473,1.443,1.325,0.718,0.129,0.171,TRUE
"880",2009-04-25 20:00:00,2009-04-25,0.09,4,0.107,0.08,0.08,0.065,0.044,0.007,0,FALSE
"881",2009-04-26 21:00:00,2009-04-26,0.16,1.5,0.18,0.147,0.147,0.133,0.112,0.012,0.002,FALSE
"882",2009-04-29 04:45:00,2009-04-29,2.16,2.5,2.018,2.018,2.018,1.834,1.524,0.218,0.4,FALSE
"883",2009-04-29 17:45:00,2009-04-29,0.05,0.5,0.197,0.149,0.133,0.104,0.05,0.004,0,FALSE
"884",2009-05-01 00:30:00,2009-05-01,5.87,17,12.48,12.48,12.48,7.058,3.666,0.92,6.492,TRUE
"885",2009-05-02 02:30:00,2009-05-02,0.92,7.25,0.552,0.552,0.552,0.338,0.217,0.078,0.026,FALSE
"886",2009-05-02 23:45:00,2009-05-02,51.14,39.5,13.425,13.425,13.425,6.825,5.547,6.664,45.483,TRUE
"887",2009-05-05 16:00:00,2009-05-05,7.4,6.25,7.312,7.312,7.312,6.916,5.055,1.006,6.956,TRUE
"888",2009-05-06 17:45:00,2009-05-06,24.85,19.5,14.491,14.491,14.491,14.151,9.329,4.223,59.758,TRUE
"889",2009-05-07 21:30:00,2009-05-07,5.17,5,9.344,9.057,9.013,8.987,4.556,0.89,7.999,TRUE
"890",2009-05-08 20:15:00,2009-05-08,1.89,5.5,2.197,2.197,2.197,1.989,1.593,0.196,0.391,TRUE
"891",2009-05-09 17:00:00,2009-05-09,0.02,0.25,0.175,0.115,0.095,0.04,0.02,0.001,0,FALSE
"892",2009-05-11 08:45:00,2009-05-11,1.06,11.75,1.432,1.432,1.432,1.385,0.71,0.101,0.14,FALSE
"893",2009-05-14 03:45:00,2009-05-14,1.43,7,1.352,0.996,0.878,0.694,0.531,0.123,0.085,FALSE
"894",2009-05-14 18:45:00,2009-05-14,13.08,2.5,21.308,21.308,21.308,17.671,11.43,2.723,48.114,TRUE
"895",2009-05-16 17:15:00,2009-05-16,7.3,15,5.461,5.461,5.461,5.394,4.061,0.922,4.972,TRUE
"896",2009-05-22 03:30:00,2009-05-22,0.04,0.25,0.32,0.2,0.16,0.08,0.04,0.002,0,FALSE
"897",2009-05-25 12:15:00,2009-05-25,12.81,23.5,3.584,3.584,3.584,3.283,2.512,1.386,4.551,TRUE
"898",2009-05-27 20:30:00,2009-05-27,0.41,1.25,0.919,0.62,0.52,0.42,0.347,0.031,0.013,FALSE
"899",2009-05-28 17:15:00,2009-05-28,7.71,10,8.132,7.82,7.715,5.808,3.45,1.02,5.924,TRUE
"900",2009-05-29 13:30:00,2009-05-29,10.82,4,21.312,21.312,21.312,12.45,8.019,2.032,25.3,TRUE
"901",2009-05-31 04:30:00,2009-05-31,1.45,1.75,2.427,2.427,2.427,2.084,1.351,0.155,0.322,TRUE
"902",2009-06-03 00:45:00,2009-06-03,0.96,3.5,1.833,1.833,1.833,1.1,0.63,0.092,0.102,FALSE
"903",2009-06-03 13:45:00,2009-06-03,0.06,0.25,0.509,0.303,0.234,0.12,0.06,0.002,0,FALSE
"904",2009-06-03 20:30:00,2009-06-03,15.45,3,15.192,15.192,15.192,11.52,10.513,2.842,32.737,TRUE
"905",2009-06-04 11:45:00,2009-06-04,37.97,30.5,4.393,4.393,4.393,4.234,4.127,4.281,18.127,TRUE
"906",2009-06-09 03:00:00,2009-06-09,1.16,3.5,1.973,1.973,1.973,1.682,0.854,0.118,0.198,FALSE
"907",2009-06-09 15:45:00,2009-06-09,18.89,1.75,47.266,47.266,47.266,29.878,18.161,4.749,141.891,TRUE
"908",2009-06-10 18:15:00,2009-06-10,4.11,4.75,3.473,3.283,3.283,2.598,1.79,0.451,1.171,TRUE
"909",2009-06-11 09:15:00,2009-06-11,0.41,0.5,1.443,1.443,1.443,0.815,0.41,0.041,0.033,FALSE
"910",2009-06-11 17:30:00,2009-06-11,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"911",2009-06-12 00:15:00,2009-06-12,1.64,3.5,2.182,2.182,2.182,1.556,1.247,0.162,0.253,TRUE
"912",2009-06-13 21:00:00,2009-06-13,0.52,4.75,1.06,1.06,1.06,0.559,0.309,0.047,0.026,FALSE
"913",2009-06-17 09:45:00,2009-06-17,13.96,26.75,7.03,7.03,7.03,5.458,3.872,1.697,9.262,TRUE
"914",2009-06-28 16:00:00,2009-06-28,2.56,10.5,5.769,5.769,5.769,3.081,1.603,0.32,0.986,FALSE
"915",2009-06-30 12:15:00,2009-06-30,2.71,12.25,3.481,3.366,3.328,3.004,1.874,0.297,0.892,TRUE
"916",2009-07-01 17:15:00,2009-07-01,12.14,4.75,22.262,22.09,22.033,21.563,10.864,2.851,61.485,TRUE
"917",2009-07-11 23:15:00,2009-07-11,0.18,0.5,0.573,0.513,0.493,0.353,0.18,0.015,0.005,FALSE
"918",2009-07-12 07:45:00,2009-07-12,0.21,0.25,1.479,1,0.84,0.42,0.21,0.012,0.005,FALSE
"919",2009-07-17 11:15:00,2009-07-17,0.83,5.75,1.258,1.258,1.258,0.864,0.586,0.075,0.065,FALSE
"920",2009-07-21 18:45:00,2009-07-21,8.64,2.25,14.204,14.204,14.204,9.545,6.835,1.58,15.077,FALSE
"921",2009-07-22 14:30:00,2009-07-22,3.72,0.5,13.664,13.47,13.406,7.445,3.72,0.762,5.671,FALSE
"922",2009-07-23 07:15:00,2009-07-23,45.71,16.25,50.716,50.716,50.716,37.842,22.346,11.282,426.918,TRUE
"923",2009-07-24 17:00:00,2009-07-24,9.48,1,21.494,21.494,21.494,15.154,9.479,2.082,31.553,FALSE
"924",2009-07-25 18:15:00,2009-07-25,4.46,4,4.976,4.976,4.976,4.567,3.531,0.566,2.587,TRUE
"925",2009-07-26 04:15:00,2009-07-26,1.87,3.5,5.07,5.07,5.07,3.102,1.601,0.245,0.761,FALSE
"926",2009-07-26 17:15:00,2009-07-26,15.56,1.25,39.948,38.349,37.816,28.8,15.406,3.921,112.932,TRUE
"927",2009-07-29 05:30:00,2009-07-29,1.36,17.5,2.041,2.041,2.041,1.418,0.819,0.13,0.184,FALSE
"928",2009-07-31 12:15:00,2009-07-31,27.68,3.25,28.778,28.778,28.778,26.753,23.405,6.618,177.048,TRUE
"929",2009-08-02 00:30:00,2009-08-02,0.03,0.25,0.233,0.161,0.137,0.06,0.03,0.002,0,FALSE
"930",2009-08-02 08:15:00,2009-08-02,4.81,1.75,14.922,14.922,14.922,8.594,4.73,0.964,8.285,TRUE
"931",2009-08-05 18:15:00,2009-08-05,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0,FALSE
"932",2009-08-06 00:45:00,2009-08-06,0.66,6.25,0.509,0.509,0.509,0.47,0.364,0.056,0.026,FALSE
"933",2009-08-08 18:45:00,2009-08-08,1.02,7.25,0.769,0.769,0.769,0.7,0.551,0.088,0.062,FALSE
"934",2009-08-09 18:15:00,2009-08-09,0.16,0.25,1.42,0.85,0.66,0.32,0.16,0.006,0.002,FALSE
"935",2009-08-10 19:45:00,2009-08-10,0.23,0.25,1.139,0.98,0.928,0.46,0.23,0.019,0.009,FALSE
"936",2009-08-11 18:15:00,2009-08-11,1.18,4.75,1.152,1.152,1.152,0.791,0.611,0.104,0.082,FALSE
"937",2009-08-12 08:45:00,2009-08-12,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0,FALSE
"938",2009-08-12 19:30:00,2009-08-12,0.7,6,1.329,0.985,0.985,0.721,0.42,0.053,0.038,FALSE
"939",2009-08-13 14:15:00,2009-08-13,0.17,0.5,0.456,0.421,0.409,0.338,0.17,0.014,0.005,FALSE
"940",2009-08-18 16:45:00,2009-08-18,13,8,27.304,25.89,25.419,18.731,11.414,2.667,49.957,TRUE
"941",2009-08-19 21:30:00,2009-08-19,0.03,0,0.36,0.18,0.12,0.06,0.03,0,0,FALSE
"942",2009-08-20 14:15:00,2009-08-20,0.78,1,1.751,1.751,1.751,1.336,0.778,0.078,0.104,FALSE
"943",2009-08-21 13:00:00,2009-08-21,37.31,17.25,33.084,33.084,33.084,26.309,14.337,8.26,217.308,TRUE
"944",2009-08-22 15:45:00,2009-08-22,9.44,6.25,6.193,6.193,6.193,5.633,4.109,1.157,6.516,TRUE
"945",2009-08-27 18:00:00,2009-08-27,60.38,27.5,60.816,60.816,60.816,49.009,34.002,14.128,692.418,TRUE
"946",2009-08-29 06:45:00,2009-08-29,0.05,0.25,0.366,0.246,0.206,0.1,0.05,0.003,0,TRUE
"947",2009-08-29 19:00:00,2009-08-29,0.79,0.75,2.509,2.039,1.882,1.549,0.79,0.073,0.113,FALSE
"948",2009-09-08 22:15:00,2009-09-08,0.11,9.5,0.22,0.13,0.103,0.097,0.061,0.008,0.001,FALSE
"949",2009-09-09 14:15:00,2009-09-09,1.46,11.75,1.298,1.298,1.298,1.138,0.933,0.137,0.155,FALSE
"950",2009-09-10 20:15:00,2009-09-10,110.72,24.5,20.006,20.006,20.006,18.71,15.432,20.997,392.85,TRUE
"951",2009-09-16 01:45:00,2009-09-16,25.83,4.75,32.896,32.896,32.896,26.397,21.664,6.164,162.722,TRUE
"952",2009-09-16 20:30:00,2009-09-16,5.96,4.75,5.823,5.823,5.823,5.58,3.077,0.759,4.236,TRUE
"953",2009-09-17 07:30:00,2009-09-17,3.55,2,5.707,5.707,5.707,3.762,2.636,0.434,1.633,TRUE
"954",2009-09-22 14:00:00,2009-09-22,0.22,2.75,0.391,0.391,0.391,0.228,0.154,0.018,0.004,FALSE
"955",2009-09-23 22:00:00,2009-09-23,5.5,1,15.253,15.253,15.253,9.694,5.503,1.081,10.479,FALSE
"956",2009-09-24 13:15:00,2009-09-24,2.89,16.75,1.598,1.598,1.598,1.458,1.124,0.265,0.386,FALSE
"957",2009-09-26 12:00:00,2009-09-26,29.63,16.25,7.183,7.183,7.183,6.868,5.302,3.891,26.726,TRUE
"958",2009-09-28 14:15:00,2009-09-28,1.23,1.25,3.475,3.229,3.147,2.356,1.216,0.14,0.329,FALSE
"959",2009-09-30 11:30:00,2009-09-30,0.08,0.25,0.64,0.4,0.32,0.16,0.08,0.003,0.001,FALSE
"960",2009-10-01 23:45:00,2009-10-01,0.05,5.75,0.192,0.132,0.112,0.058,0.03,0.003,0,FALSE
"961",2009-10-02 19:00:00,2009-10-02,1.33,2.5,1.801,1.801,1.801,1.196,1.082,0.131,0.157,FALSE
"962",2009-10-07 00:15:00,2009-10-07,1.18,4.75,2.51,2.51,2.51,1.313,0.684,0.119,0.157,FALSE
"963",2009-10-08 20:00:00,2009-10-08,2.79,9.5,4.049,4.049,4.049,3.229,2.227,0.32,1.034,FALSE
"964",2009-10-10 08:30:00,2009-10-10,0.59,2,0.677,0.677,0.677,0.664,0.462,0.051,0.034,FALSE
"965",2009-10-14 14:45:00,2009-10-14,0.3,6,0.27,0.191,0.191,0.14,0.131,0.024,0.003,FALSE
"966",2009-10-15 06:30:00,2009-10-15,28.03,10,9.718,9.718,9.718,8.536,7.9,4.106,35.045,TRUE
"967",2009-10-16 23:45:00,2009-10-16,54.36,29.25,22.58,22.58,22.58,21.822,17.197,9.503,207.375,TRUE
"968",2009-10-23 04:45:00,2009-10-23,0.03,0.25,0.24,0.15,0.12,0.06,0.03,0.001,0,FALSE
"969",2009-10-23 17:45:00,2009-10-23,3.64,4.75,3.77,3.77,3.77,3.297,2.018,0.402,1.325,FALSE
"970",2009-10-24 10:30:00,2009-10-24,19.54,6.25,12.648,12.648,12.648,11.966,10.356,3.402,40.705,TRUE
"971",2009-10-27 01:00:00,2009-10-27,52.97,29.25,14.948,14.948,14.948,13.017,10.458,8.23,107.133,TRUE
"972",2009-10-31 16:00:00,2009-10-31,8.33,19.75,3.206,3.206,3.206,2.868,2.111,0.85,2.437,TRUE
