,Date,PRECIP,DURATION,MAX_5,MAX_10,MAX_15,MAX_30,MAX_60,ENERGY,EI30
9/10/2008 19:30,9/10/2008,0.35,4.5,0.216,0.2,0.2,0.147,0.141,0.028,0.004
9/12/2008 12:15,9/12/2008,36.08,9.5,37.227,37.227,37.227,28.268,19.288,7.161,202.423
9/13/2008 19:30,9/13/2008,1.69,3,1.786,1.186,0.986,0.8,0.733,0.144,0.115
9/15/2008 19:30,9/15/2008,2.06,10.25,1.467,1.467,1.467,1.027,0.892,0.186,0.191
9/25/2008 14:15,9/25/2008,8.34,7.75,7.423,7.423,7.423,6.32,4.674,1.079,6.821
9/26/2008 4:15,9/26/2008,0.38,1,0.902,0.746,0.694,0.408,0.382,0.032,0.013
9/26/2008 20:00,9/26/2008,107.65,25,70.037,70.037,70.037,51.053,37.064,25.833,1318.837
9/28/2008 6:00,9/28/2008,0.36,5.25,0.342,0.342,0.342,0.32,0.229,0.03,0.01
9/28/2008 19:15,9/28/2008,0.3,3,0.264,0.17,0.157,0.135,0.122,0.024,0.003
9/30/2008 2:45,9/30/2008,0.04,0,0.48,0.24,0.16,0.08,0.04,0,0
9/30/2008 18:15,9/30/2008,6.05,2.25,17.272,17.272,17.272,9.913,5.286,1.133,11.234
10/1/2008 13:15,10/1/2008,0.99,8.5,0.524,0.524,0.524,0.456,0.286,0.084,0.038
10/3/2008 23:45,10/3/2008,0.24,2.5,0.36,0.313,0.313,0.18,0.148,0.018,0.003
10/5/2008 19:00,10/5/2008,0.07,0.5,0.39,0.25,0.203,0.148,0.07,0.004,0.001
10/8/2008 19:15,10/8/2008,0.4,3.75,0.322,0.273,0.273,0.217,0.171,0.032,0.007
10/10/2008 2:45,10/10/2008,0.03,0.25,0.2,0.14,0.12,0.06,0.03,0.002,0
10/10/2008 20:00,10/10/2008,1.49,5.25,0.56,0.42,0.42,0.403,0.36,0.125,0.051
10/11/2008 20:00,10/11/2008,0.04,0.25,0.4,0.22,0.16,0.08,0.04,0.001,0
10/12/2008 2:30,10/12/2008,0.04,0.25,0.22,0.16,0.14,0.08,0.04,0.002,0
10/14/2008 2:30,10/14/2008,0.31,0.5,1.172,0.933,0.853,0.613,0.31,0.024,0.015
10/16/2008 11:00,10/16/2008,0.83,4.5,1.039,0.68,0.613,0.533,0.48,0.068,0.036
10/21/2008 6:15,10/21/2008,0.26,1.5,0.579,0.52,0.5,0.37,0.22,0.021,0.008
10/24/2008 23:00,10/24/2008,31.83,19.5,34.066,34.066,34.066,33.431,21.37,6.691,223.674
10/27/2008 12:00,10/27/2008,11.93,21.25,2.411,2.411,2.411,2.267,2.059,1.171,2.655
10/29/2008 15:30,10/29/2008,0.16,0.25,1.139,0.765,0.64,0.32,0.16,0.009,0.003
10/30/2008 20:00,10/30/2008,0.43,2.25,0.32,0.267,0.267,0.265,0.253,0.035,0.009
11/4/2008 14:15,11/4/2008,2.11,6.5,1.057,1.054,1.054,0.882,0.859,0.187,0.165
11/5/2008 5:15,11/5/2008,0.03,0.5,0.194,0.109,0.081,0.066,0.03,0.002,0
11/5/2008 15:30,11/5/2008,1.34,9.75,1.245,1.245,1.245,0.714,0.431,0.119,0.085
11/6/2008 8:30,11/6/2008,0.08,0.25,0.64,0.4,0.32,0.16,0.08,0.003,0.001
11/8/2008 5:15,11/8/2008,0.25,1,0.395,0.395,0.395,0.272,0.245,0.02,0.006
11/12/2008 17:30,11/12/2008,0.22,1.75,0.362,0.253,0.235,0.214,0.2,0.017,0.004
11/13/2008 7:00,11/13/2008,15.91,7,5.541,5.541,5.541,5.352,4.904,2.165,11.586
11/15/2008 1:15,11/15/2008,15.37,21,16.632,16.632,16.632,9.266,8.12,2.796,25.902
11/17/2008 16:45,11/17/2008,0.88,5.5,1.061,1.061,1.061,0.974,0.541,0.079,0.077
11/24/2008 15:15,11/24/2008,4.47,13.75,2.048,2.048,2.048,1.996,1.63,0.438,0.875
11/25/2008 14:15,11/25/2008,0.59,0.5,2.517,2.278,2.199,1.179,0.59,0.061,0.072
11/30/2008 2:15,11/30/2008,18.55,22,6.973,6.973,6.973,4.567,3.587,2.181,9.961
12/1/2008 15:45,12/1/2008,1.36,0.5,7.783,4.945,3.999,2.719,1.36,0.097,0.264
12/4/2008 17:15,12/4/2008,1.27,5.25,1.343,1.343,1.343,1.037,0.749,0.115,0.119
12/6/2008 15:30,12/6/2008,1.14,2.75,1.066,0.907,0.907,0.733,0.613,0.097,0.071
12/10/2008 7:30,12/10/2008,10.77,9,11.733,11.733,11.733,8.647,5.198,1.59,13.747
12/11/2008 2:45,12/11/2008,50.65,27.75,13.359,13.359,13.359,11.717,9.949,7.497,87.846
12/15/2008 19:00,12/15/2008,17.75,33.5,7.173,7.173,7.173,4.767,3.845,2.112,10.068
12/19/2008 5:00,12/19/2008,13.83,11.25,9.781,9.781,9.781,7.43,6.003,1.84,13.669
12/21/2008 3:00,12/21/2008,1.52,4.75,1.211,1.211,1.211,1.08,0.9,0.14,0.152
12/24/2008 21:00,12/24/2008,0.08,0,0.96,0.48,0.32,0.16,0.08,0,0
12/26/2008 20:30,12/26/2008,3.37,5.5,2.689,2.689,2.689,2.121,1.396,0.331,0.702
12/28/2008 11:30,12/28/2008,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0
1/2/2009 11:30,1/2/2009,0.1,1,0.248,0.188,0.168,0.129,0.099,0.007,0.001
1/5/2009 1:00,1/5/2009,0.03,0,0.36,0.18,0.12,0.06,0.03,0,0
1/5/2009 23:45,1/5/2009,33.51,44.5,10.641,10.641,10.641,7.732,6.184,4.357,33.686
1/10/2009 5:30,1/10/2009,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0
1/10/2009 15:00,1/10/2009,3.05,11.25,1.16,1.16,1.16,1.11,0.892,0.28,0.311
1/18/2009 1:00,1/18/2009,0.14,2.5,0.255,0.207,0.207,0.123,0.084,0.01,0.001
1/18/2009 12:30,1/18/2009,0.13,1.25,0.424,0.256,0.2,0.183,0.122,0.008,0.002
1/19/2009 13:00,1/19/2009,0.34,0.5,0.779,0.753,0.753,0.687,0.34,0.03,0.02
1/26/2009 7:30,1/26/2009,0.28,1.75,0.28,0.22,0.22,0.21,0.188,0.023,0.005
1/27/2009 4:00,1/27/2009,0.88,7,0.449,0.332,0.293,0.255,0.241,0.072,0.018
1/27/2009 17:00,1/27/2009,7.23,13.75,1.612,1.612,1.612,1.507,1.198,0.676,1.019
1/28/2009 14:30,1/28/2009,3.53,3,6.471,6.471,6.471,4.012,2.318,0.438,1.755
2/3/2009 0:00,2/3/2009,1.63,6,1.253,0.816,0.816,0.722,0.512,0.137,0.099
2/10/2009 18:15,2/10/2009,0.03,0.25,0.28,0.16,0.12,0.06,0.03,0.001,0
2/11/2009 1:30,2/11/2009,0.04,0.25,0.38,0.214,0.159,0.08,0.04,0.001,0
2/11/2009 22:15,2/11/2009,2.69,1,8.422,8.356,8.335,5.213,2.689,0.444,2.317
2/14/2009 13:45,2/14/2009,0.61,6.5,0.323,0.323,0.323,0.236,0.175,0.051,0.012
2/18/2009 8:45,2/18/2009,3.5,7.75,3.736,3.736,3.736,3.046,2.352,0.391,1.191
2/18/2009 23:00,2/18/2009,0.03,0.25,0.309,0.176,0.132,0.06,0.03,0.001,0
2/22/2009 5:00,2/22/2009,1.11,7,1.27,1.27,1.27,1.125,0.701,0.101,0.114
2/26/2009 6:45,2/26/2009,0.1,0.25,0.8,0.488,0.384,0.2,0.1,0.004,0.001
2/27/2009 13:00,2/27/2009,0.57,2.5,0.452,0.452,0.452,0.402,0.295,0.048,0.019
2/27/2009 21:30,2/27/2009,0.66,2,1.24,1.125,1.125,1.033,0.544,0.058,0.06
2/28/2009 21:45,2/28/2009,2.05,4.5,1.421,1.421,1.421,1.251,1.078,0.198,0.248
3/1/2009 17:45,3/1/2009,4.43,15.75,1.289,1.289,1.289,1.284,1.16,0.402,0.516
3/11/2009 16:30,3/11/2009,0.07,0.25,0.4,0.32,0.293,0.14,0.07,0.005,0.001
3/14/2009 14:45,3/14/2009,0.72,4.5,1.243,0.926,0.821,0.449,0.278,0.057,0.026
3/15/2009 7:45,3/15/2009,0.88,12.25,1.524,1.029,0.864,0.448,0.27,0.068,0.031
3/16/2009 15:45,3/16/2009,3.19,11,1.433,1.433,1.433,1.215,0.693,0.288,0.35
3/19/2009 8:45,3/19/2009,1.91,4.25,1.084,1.084,1.084,1.068,0.943,0.176,0.188
3/25/2009 23:15,3/25/2009,10.56,18.5,3.895,3.895,3.895,3.017,2.711,1.211,3.653
3/27/2009 20:15,3/27/2009,19.48,9.75,12.878,12.878,12.878,9.818,7.948,2.784,27.332
3/28/2009 19:45,3/28/2009,0.54,6.25,0.918,0.918,0.918,0.642,0.381,0.047,0.03
3/29/2009 15:30,3/29/2009,16.17,4,58.425,58.425,58.425,31.782,16.088,4.418,140.41
3/31/2009 20:00,3/31/2009,0.81,6.25,0.499,0.448,0.448,0.433,0.303,0.068,0.03
4/1/2009 9:00,4/1/2009,0.29,5.25,1.24,0.7,0.52,0.42,0.218,0.017,0.007
4/2/2009 23:30,4/2/2009,37.21,15.5,27.119,27.119,27.119,15.231,12.621,6.998,106.584
4/5/2009 13:30,4/5/2009,0.05,0.25,0.426,0.267,0.213,0.1,0.05,0.002,0
4/5/2009 21:30,4/5/2009,4.64,16.75,2.352,2.352,2.352,1.501,0.978,0.433,0.65
4/11/2009 2:15,4/11/2009,15.86,11,3.409,3.409,3.409,3.273,2.659,1.778,5.821
4/13/2009 17:45,4/13/2009,5.39,13.75,2.693,2.693,2.693,2.627,1.606,0.547,1.436
4/14/2009 19:45,4/14/2009,0.1,0.25,0.72,0.48,0.4,0.2,0.1,0.005,0.001
4/15/2009 2:45,4/15/2009,26.21,18.5,10.145,10.145,10.145,8.817,7.009,3.447,30.391
4/19/2009 17:00,4/19/2009,41.62,32.75,17.829,17.829,17.829,16.671,8.816,6.904,115.101
4/21/2009 16:45,4/21/2009,4.05,24,3.554,3.554,3.554,1.872,1.412,0.426,0.798
4/25/2009 18:15,4/25/2009,0.93,5.75,1.821,1.821,1.821,1.471,0.757,0.093,0.137
4/26/2009 20:30,4/26/2009,0.26,2,0.2,0.176,0.176,0.167,0.161,0.021,0.004
4/29/2009 4:30,4/29/2009,3.65,4,3.843,3.843,3.843,3.817,2.778,0.434,1.657
5/1/2009 0:00,5/1/2009,1.27,14,0.467,0.467,0.467,0.459,0.427,0.108,0.049
5/1/2009 21:30,5/1/2009,0.64,12.5,0.529,0.529,0.529,0.361,0.304,0.055,0.02
5/2/2009 23:15,5/2/2009,44.56,39.75,7.424,7.424,7.424,6.349,5.965,5.634,35.767
5/5/2009 16:00,5/5/2009,6.33,5.75,5.399,5.399,5.399,4.642,4.583,0.864,4.011
5/6/2009 17:30,5/6/2009,16.9,9.25,9.65,9.65,9.65,7.205,4.218,2.463,17.747
5/7/2009 11:45,5/7/2009,1.43,15.25,0.718,0.585,0.541,0.408,0.283,0.119,0.049
5/8/2009 20:30,5/8/2009,0.91,5,0.853,0.853,0.853,0.601,0.423,0.078,0.047
5/11/2009 3:45,5/11/2009,0.05,4.75,0.207,0.135,0.111,0.057,0.031,0.003,0
5/11/2009 15:30,5/11/2009,0.77,5.5,0.599,0.595,0.595,0.472,0.26,0.065,0.031
5/14/2009 3:45,5/14/2009,0.44,7,0.751,0.581,0.524,0.503,0.283,0.035,0.018
5/14/2009 19:30,5/14/2009,1.28,5.5,1.447,1.447,1.447,1.406,1.053,0.124,0.175
5/16/2009 9:45,5/16/2009,0.03,0.5,0.14,0.098,0.084,0.056,0.03,0.002,0
5/16/2009 17:00,5/16/2009,4.85,14.75,2.157,2.157,2.157,2.01,1.503,0.473,0.951
5/23/2009 21:00,5/23/2009,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0
5/25/2009 13:30,5/25/2009,49.84,20.75,39.815,39.815,39.815,32.724,24.747,10.114,330.964
5/27/2009 20:30,5/27/2009,0.69,1.25,1.146,0.746,0.64,0.627,0.567,0.056,0.035
5/28/2009 13:45,5/28/2009,4.99,13.5,4.563,4.563,4.563,3.211,2.083,0.539,1.731
5/29/2009 13:30,5/29/2009,8.94,4.5,7.379,7.379,7.379,5.267,3.869,1.213,6.39
5/31/2009 4:15,5/31/2009,1.78,2.25,1.601,1.601,1.601,1.428,1.323,0.175,0.25
5/31/2009 14:45,5/31/2009,0.01,0.25,0.08,0.05,0.04,0.02,0.01,0,0
6/1/2009 18:30,6/1/2009,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0
6/3/2009 1:15,6/3/2009,10.53,2.75,29.682,22.991,20.761,13.986,7.189,1.703,23.821
6/3/2009 20:15,6/3/2009,27.12,3.25,41.406,38.97,38.158,21.86,14.093,6.16,134.659
6/4/2009 11:45,6/4/2009,30.29,30.5,4.293,4.293,4.293,4.275,3.61,3.203,13.69
6/9/2009 3:30,6/9/2009,0.89,3.5,0.807,0.807,0.807,0.589,0.436,0.077,0.045
6/9/2009 16:00,6/9/2009,5.95,2.25,20.6,20.276,20.168,10.739,5.722,1.321,14.187
6/10/2009 18:45,6/10/2009,20.51,14.5,27.747,27.747,27.747,26.315,19.117,5.092,133.993
6/12/2009 0:30,6/12/2009,0.91,3,1.21,1.21,1.21,0.898,0.548,0.077,0.069
6/13/2009 21:30,6/13/2009,6.13,6,12.981,12.981,12.981,9.442,5.476,1.076,10.156
6/17/2009 10:15,6/17/2009,5.25,5.75,3.985,3.985,3.985,2.945,2.06,0.571,1.682
6/17/2009 22:30,6/17/2009,15.32,16.5,26.396,26.396,26.396,18.995,11.711,3.087,58.637
6/28/2009 15:45,6/28/2009,0.17,3,0.226,0.167,0.147,0.084,0.082,0.013,0.001
6/30/2009 12:15,6/30/2009,0.45,0.5,2.411,1.903,1.734,0.896,0.45,0.037,0.033
6/30/2009 19:30,6/30/2009,5.22,6.75,13.64,13.64,13.64,7.135,3.606,0.979,6.987
7/1/2009 17:15,7/1/2009,7.26,4,18.011,18.011,18.011,12.497,6.659,1.47,18.371
7/2/2009 19:15,7/2/2009,0.05,0,0.6,0.3,0.2,0.1,0.05,0,0
7/3/2009 14:15,7/3/2009,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0
7/6/2009 22:30,7/6/2009,0.11,0.5,0.593,0.453,0.406,0.223,0.11,0.008,0.002
7/11/2009 23:30,7/11/2009,0.05,0,0.6,0.3,0.2,0.1,0.05,0,0
7/17/2009 11:00,7/17/2009,0.93,5.5,1.567,1.567,1.567,1.039,0.77,0.088,0.092
7/17/2009 23:00,7/17/2009,0.03,0.25,0.204,0.138,0.116,0.06,0.03,0.001,0
7/20/2009 17:15,7/20/2009,0.13,2,0.331,0.199,0.155,0.137,0.113,0.009,0.001
7/21/2009 19:45,7/21/2009,1.2,4.5,5.514,4.241,3.816,1.91,0.956,0.115,0.22
7/22/2009 13:45,7/22/2009,3.82,0.5,9.648,9.648,9.648,7.629,3.82,0.685,5.224
7/23/2009 7:15,7/23/2009,3.38,1.75,8.867,8.867,8.867,6.403,3.259,0.562,3.597
7/23/2009 15:15,7/23/2009,8.07,8,12.153,12.153,12.153,9.463,6.483,1.312,12.42
7/24/2009 20:45,7/24/2009,0.53,1.25,1.152,1.152,1.152,0.671,0.519,0.049,0.033
7/25/2009 18:15,7/25/2009,5.49,3.75,8.366,8.366,8.366,6.752,3.991,0.779,5.262
7/26/2009 4:00,7/26/2009,0.28,3.5,0.319,0.319,0.319,0.195,0.134,0.022,0.004
7/28/2009 19:15,7/28/2009,0.04,0.25,0.22,0.166,0.148,0.08,0.04,0.002,0
7/29/2009 7:15,7/29/2009,0.98,16,1.217,1.217,1.217,0.835,0.549,0.089,0.074
7/31/2009 12:30,7/31/2009,10.48,2.75,15.295,15.295,15.295,11.175,8.008,1.863,20.82
8/1/2009 14:30,8/1/2009,0.02,0.25,0.192,0.12,0.096,0.04,0.02,0.001,0
8/2/2009 0:00,8/2/2009,11.71,10,22.554,22.554,22.554,16.037,8.045,2.461,39.469
8/5/2009 21:00,8/5/2009,1.85,8.75,0.888,0.888,0.888,0.866,0.69,0.164,0.142
8/8/2009 4:15,8/8/2009,0.05,1.5,0.15,0.09,0.07,0.05,0.034,0.003,0
8/8/2009 19:45,8/8/2009,0.1,1.75,0.292,0.202,0.172,0.101,0.068,0.007,0.001
8/9/2009 4:30,8/9/2009,0.02,0,0.24,0.12,0.08,0.04,0.02,0,0
8/10/2009 20:00,8/10/2009,15.67,0.5,143.205,82.591,62.386,31.325,15.67,1.401,43.891
8/11/2009 19:30,8/11/2009,0.19,4.25,0.256,0.16,0.128,0.072,0.063,0.015,0.001
8/12/2009 20:30,8/12/2009,14.52,4.5,18.773,18.773,18.773,15.463,13.282,3.049,47.148
8/16/2009 6:00,8/16/2009,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0
8/17/2009 6:15,8/17/2009,0.02,0.25,0.16,0.1,0.08,0.04,0.02,0.001,0
8/18/2009 15:45,8/18/2009,10.38,8.5,8.965,8.864,8.83,7.888,5.273,1.628,12.838
8/21/2009 13:15,8/21/2009,27.97,20,20.236,20.167,20.144,16.247,8.676,5.234,85.043
8/22/2009 15:45,8/22/2009,7.61,6.5,4.469,4.469,4.469,4.049,3.492,0.879,3.56
8/24/2009 1:00,8/24/2009,0.01,0,0.12,0.06,0.04,0.02,0.01,0,0
8/24/2009 20:00,8/24/2009,0.07,0.75,0.272,0.188,0.16,0.127,0.07,0.005,0.001
8/27/2009 20:15,8/27/2009,29.21,7,49.62,49.62,49.62,34.339,21.981,7.238,248.542
8/28/2009 12:00,8/28/2009,1.17,18.75,2.064,2.064,2.064,1.827,0.938,0.12,0.219
8/29/2009 19:00,8/29/2009,12.46,6,30.375,25.04,23.261,20.019,12.257,2.642,52.895
9/7/2009 17:45,9/7/2009,6.07,2,39.382,22.892,17.396,8.802,4.74,0.443,3.901
9/8/2009 7:15,9/8/2009,0.04,0.25,0.36,0.2,0.147,0.08,0.04,0.001,0
9/8/2009 19:45,9/8/2009,1.42,29.75,1.52,1.52,1.52,1.2,0.691,0.13,0.156
9/10/2009 19:45,9/10/2009,58.62,27,13.843,13.843,13.843,12.221,10.663,9.37,114.51
9/15/2009 15:30,9/15/2009,0.24,0.25,2.32,1.3,0.96,0.48,0.24,0.006,0.003
9/16/2009 3:30,9/16/2009,0.43,0.5,1.96,1.658,1.557,0.852,0.43,0.038,0.032
9/16/2009 19:00,9/16/2009,4.79,2.5,7.328,7.268,7.248,4.314,2.499,0.678,2.923
9/17/2009 6:45,9/17/2009,0.36,1.25,2.227,1.218,0.882,0.51,0.325,0.016,0.008
9/19/2009 21:00,9/19/2009,0.12,0.25,1.12,0.64,0.48,0.24,0.12,0.003,0.001
9/22/2009 15:15,9/22/2009,0.15,1,0.328,0.327,0.327,0.203,0.146,0.01,0.002
9/23/2009 22:15,9/23/2009,0.03,0.25,0.203,0.143,0.123,0.06,0.03,0.002,0
9/24/2009 13:15,9/24/2009,2.85,18.25,0.593,0.593,0.593,0.47,0.453,0.246,0.115
9/25/2009 18:45,9/25/2009,0.01,0.25,0.08,0.05,0.04,0.02,0.01,0,0
9/26/2009 14:30,9/26/2009,32.85,13,11.161,11.161,11.161,8.497,7.721,4.589,38.993
9/27/2009 16:00,9/27/2009,0.29,3.75,1.122,0.816,0.714,0.369,0.196,0.021,0.008
9/28/2009 14:30,9/28/2009,4.74,1,10.701,10.701,10.701,7.908,4.742,0.811,6.416
10/2/2009 2:45,10/2/2009,0.04,0,0.48,0.24,0.16,0.08,0.04,0,0
10/2/2009 18:30,10/2/2009,0.86,3.5,1.971,1.971,1.971,1.304,0.726,0.083,0.108
10/7/2009 0:15,10/7/2009,1.01,4.5,2.134,2.134,2.134,1.3,0.754,0.099,0.129
10/8/2009 20:15,10/8/2009,0.62,8.25,0.783,0.783,0.783,0.51,0.35,0.053,0.027
10/10/2009 8:00,10/10/2009,0.61,3.5,0.546,0.546,0.546,0.478,0.279,0.051,0.025
10/14/2009 14:15,10/14/2009,0.77,8.5,0.666,0.666,0.666,0.643,0.561,0.066,0.043
10/15/2009 6:00,10/15/2009,20.68,13.25,7.661,7.661,7.661,7.218,6.349,2.739,19.767
10/16/2009 3:30,10/16/2009,0.16,0.25,1.6,0.88,0.64,0.32,0.16,0.003,0.001
10/16/2009 23:15,10/16/2009,61.91,30.25,26.078,26.078,26.078,20.477,16.755,11.199,229.326
10/23/2009 12:00,10/23/2009,1.01,10.25,1.144,1.144,1.144,0.737,0.466,0.085,0.062
10/24/2009 11:30,10/24/2009,14.44,5.25,12.029,12.029,12.029,9.143,6.678,2.387,21.829
10/27/2009 0:45,10/27/2009,51.48,29.25,33.78,19.988,15.39,13.696,11.143,7.955,108.947
10/31/2009 16:00,10/31/2009,9.25,20.5,2.79,2.79,2.79,2.169,1.608,0.925,2.007
11/1/2009 21:45,11/1/2009,0.4,5.5,0.293,0.233,0.233,0.2,0.154,0.032,0.006
11/5/2009 13:15,11/5/2009,0.79,4,2.347,2.347,2.347,1.293,0.655,0.079,0.102
11/10/2009 18:30,11/10/2009,18.66,49.75,2.169,2.169,2.169,1.876,1.619,1.765,3.312
11/13/2009 3:30,11/13/2009,10.88,9.25,11.853,11.853,11.853,8.672,6.808,1.716,14.88
11/19/2009 14:00,11/19/2009,19.44,11,24.899,24.899,24.899,21.89,12.379,4.027,88.147
11/23/2009 9:30,11/23/2009,14.64,19.5,8.213,8.213,8.213,5.296,3.653,1.846,9.778
11/27/2009 2:15,11/27/2009,1.12,2.75,0.947,0.947,0.947,0.856,0.704,0.101,0.086
11/30/2009 8:30,11/30/2009,5.47,10.25,3.479,3.479,3.479,3.416,2.643,0.589,2.012
12/2/2009 12:45,12/2/2009,18.52,16,11.679,11.679,11.679,8.644,4.606,2.397,20.717
12/5/2009 4:15,12/5/2009,9.82,15,2.683,2.683,2.683,2.615,2.175,1.001,2.617
12/8/2009 21:15,12/8/2009,40.22,10.25,11.729,11.729,11.729,10.363,9.383,6.252,64.795
12/13/2009 6:00,12/13/2009,20.32,9.25,9.775,9.775,9.775,8.478,7.655,2.945,24.969
12/18/2009 21:30,12/18/2009,26.75,25,4.093,4.093,4.093,3.51,2.933,2.877,10.099
12/25/2009 16:00,12/25/2009,23.86,13.25,10.101,10.101,10.101,8.502,8.162,3.711,31.555
12/31/2009 3:45,12/31/2009,6.8,3.5,3.933,3.933,3.933,3.347,2.719,0.799,2.675
12/31/2009 15:15,12/31/2009,3.29,3.5,3.595,3.595,3.595,2.567,1.699,0.37,0.95
